Date,GDPC1,DGS2Y,DGS5Y,DGS10Y,DGS30Y
1982-04-30,6825.876,14.202380952380954,14.003809523809522,13.871904761904762,13.36714285714286
1982-05-31,6825.876,13.777000000000001,13.754000000000001,13.622499999999999,13.242499999999996
1982-06-30,6825.876,14.465454545454547,14.426363636363636,14.299545454545456,13.923636363636366
1982-07-01,6799.781,14.465454545454547,14.426363636363636,14.299545454545456,13.923636363636366
1982-07-31,6799.781,13.797142857142857,14.067142857142859,13.946190476190477,13.550952380952381
1982-08-31,6799.781,12.32363636363636,12.998181818181815,13.055000000000001,12.767727272727273
1982-09-30,6799.781,11.783333333333331,12.248095238095237,12.33904761904762,12.065714285714284
1982-10-01,6802.497,11.783333333333331,12.248095238095237,12.33904761904762,12.065714285714284
1982-10-31,6802.497,10.187499999999998,10.799500000000002,10.906500000000001,11.167999999999997
1982-11-30,6802.497,9.795789473684211,10.381578947368418,10.550526315789472,10.542105263157895
1982-12-31,6802.497,9.662272727272729,10.222272727272728,10.54,10.53909090909091
1983-01-01,6892.144,9.662272727272729,10.222272727272728,10.54,10.53909090909091
1983-01-31,6892.144,9.327619047619049,10.025714285714287,10.457142857142859,10.63047619047619
1983-02-28,6892.144,9.636315789473684,10.257368421052632,10.724736842105262,10.880526315789472
1983-03-31,6892.144,9.656086956521738,10.083478260869565,10.506521739130438,10.633043478260872
1983-04-01,7048.982,9.656086956521738,10.083478260869565,10.506521739130438,10.633043478260872
1983-04-30,7048.982,9.568,10.0215,10.4,10.477
1983-05-31,7048.982,9.489047619047618,10.034285714285714,10.38,10.528095238095238
1983-06-30,7048.982,10.181818181818183,10.628181818181817,10.848636363636365,10.932727272727274
1983-07-01,7189.896,10.181818181818183,10.628181818181817,10.848636363636365,10.932727272727274
1983-07-31,7189.896,10.685,11.209,11.376999999999999,11.395
1983-08-31,7189.896,11.070434782608697,11.62608695652174,11.846086956521738,11.816086956521739
1983-09-30,7189.896,10.790000000000001,11.43,11.653809523809525,11.633333333333333
1983-10-01,7339.893,10.790000000000001,11.43,11.653809523809525,11.633333333333333
1983-10-31,7339.893,10.571000000000002,11.278,11.541,11.577
1983-11-30,7339.893,10.664210526315786,11.408947368421055,11.690000000000003,11.745789473684209
1983-12-31,7339.893,10.836666666666666,11.544761904761906,11.82952380952381,11.881428571428573
1984-01-01,7483.371,10.836666666666666,11.544761904761906,11.82952380952381,11.881428571428573
1984-01-31,7483.371,10.642380952380952,11.36857142857143,11.674285714285713,11.75095238095238
1984-02-29,7483.371,10.785263157894738,11.538421052631582,11.842105263157896,11.949473684210528
1984-03-31,7483.371,11.314545454545454,12.021363636363633,12.319090909090905,12.383636363636363
1984-04-01,7612.668,11.314545454545454,12.021363636363633,12.319090909090905,12.383636363636363
1984-04-30,7612.668,11.685999999999998,12.371500000000001,12.6335,12.6495
1984-05-31,7612.668,12.469999999999999,13.172727272727274,13.408636363636363,13.42590909090909
1984-06-30,7612.668,12.906666666666668,13.476666666666667,13.562857142857146,13.439523809523811
1984-07-01,7686.059,12.906666666666668,13.476666666666667,13.562857142857146,13.439523809523811
1984-07-31,7686.059,12.877619047619046,13.274761904761906,13.362380952380953,13.210952380952381
1984-08-31,7686.059,12.434347826086954,12.68478260869565,12.716086956521737,12.539565217391303
1984-09-30,7686.059,12.204736842105262,12.532105263157893,12.522631578947369,12.293157894736844
1984-10-01,7749.151,12.204736842105262,12.532105263157893,12.522631578947369,12.293157894736844
1984-10-31,7749.151,11.599999999999998,12.060909090909092,12.160454545454547,11.983181818181817
1984-11-30,7749.151,10.648947368421053,11.325263157894739,11.572631578947368,11.560526315789476
1984-12-31,7749.151,10.1815,11.069500000000001,11.4995,11.5175
1985-01-01,7824.247,10.1815,11.069500000000001,11.4995,11.5175
1985-01-31,7824.247,9.930952380952382,10.932380952380951,11.384285714285717,11.452857142857145
1985-02-28,7824.247,10.165555555555558,11.13111111111111,11.508888888888889,11.47
1985-03-31,7824.247,10.712857142857144,11.52047619047619,11.855238095238096,11.812857142857142
1985-04-01,7893.136,10.712857142857144,11.52047619047619,11.855238095238096,11.812857142857142
1985-04-30,7893.136,10.08904761904762,11.006666666666666,11.434761904761903,11.468095238095236
1985-05-31,7893.136,9.394090909090911,10.335909090909091,10.846818181818183,11.04590909090909
1985-06-30,7893.136,8.688,9.599,10.156,10.445
1985-07-01,8013.674,8.688,9.599,10.156,10.445
1985-07-31,8013.674,8.773181818181818,9.700000000000001,10.306818181818182,10.496363636363636
1985-08-31,8013.674,8.943636363636365,9.809545454545454,10.331818181818182,10.559545454545452
1985-09-30,8013.674,8.983157894736843,9.81,10.373157894736842,10.611052631578948
1985-10-01,8073.239,8.983157894736843,9.81,10.373157894736842,10.611052631578948
1985-10-31,8073.239,8.864545454545455,9.68863636363636,10.236818181818181,10.50090909090909
1985-11-30,8073.239,8.581052631578949,9.275263157894736,9.781578947368423,10.061578947368423
1985-12-31,8073.239,8.146666666666667,8.728571428571431,9.25904761904762,9.53714285714286
1986-01-01,8148.603,8.146666666666667,8.728571428571431,9.25904761904762,9.53714285714286
1986-01-31,8148.603,8.142380952380952,8.683333333333332,9.193809523809524,9.396190476190474
1986-02-28,8148.603,7.967368421052631,8.335789473684208,8.70421052631579,8.928947368421051
1986-03-31,8148.603,7.214499999999999,7.460000000000001,7.778499999999998,7.9595
1986-04-01,8185.303,7.214499999999999,7.460000000000001,7.778499999999998,7.9595
1986-04-30,8185.303,6.694999999999999,7.053636363636363,7.29909090909091,7.386363636363637
1986-05-31,8185.303,7.067142857142857,7.524761904761905,7.709523809523809,7.517142857142856
1986-06-30,8185.303,7.184761904761906,7.637619047619047,7.799523809523808,7.573333333333333
1986-07-01,8263.639,7.184761904761906,7.637619047619047,7.799523809523808,7.573333333333333
1986-07-31,8263.639,6.666363636363636,7.0627272727272725,7.303181818181818,7.272272727272727
1986-08-31,8263.639,6.326190476190476,6.802380952380953,7.165714285714284,7.326190476190476
1986-09-30,8263.639,6.3461904761904755,6.919047619047617,7.447619047619048,7.6204761904761895
1986-10-01,8308.021,6.3461904761904755,6.919047619047617,7.447619047619048,7.6204761904761895
1986-10-31,8308.021,6.27909090909091,6.832272727272726,7.426363636363635,7.695454545454549
1986-11-30,8308.021,6.276666666666666,6.755,7.2505555555555565,7.515000000000001
1986-12-31,8308.021,6.271818181818182,6.669090909090909,7.112727272727271,7.371363636363637
1987-01-01,8369.93,6.271818181818182,6.669090909090909,7.112727272727271,7.371363636363637
1987-01-31,8369.93,6.226,6.635,7.084500000000001,7.385999999999998
1987-02-28,8369.93,6.397894736842104,6.792105263157896,7.2505263157894735,7.539999999999998
1987-03-31,8369.93,6.424545454545455,6.793181818181818,7.248636363636364,7.551363636363636
1987-04-01,8460.233,6.424545454545455,6.793181818181818,7.248636363636364,7.551363636363636
1987-04-30,8460.233,7.024285714285715,7.574285714285713,8.022857142857143,8.252380952380951
1987-05-31,8460.233,7.7615,8.2595,8.613000000000001,8.78
1987-06-30,8460.233,7.573181818181817,8.016363636363637,8.402272727272727,8.569545454545453
1987-07-01,8533.635,7.573181818181817,8.016363636363637,8.402272727272727,8.569545454545453
1987-07-31,8533.635,7.4422727272727265,8.008181818181818,8.446818181818182,8.635909090909092
1987-08-31,8533.635,7.752857142857143,8.32285714285714,8.760476190476188,8.970000000000002
1987-09-30,8533.635,8.34380952380952,8.942857142857141,9.421904761904763,9.591904761904763
1987-10-01,8680.162,8.34380952380952,8.942857142857141,9.421904761904763,9.591904761904763
1987-10-31,8680.162,8.397619047619047,9.080000000000004,9.519999999999998,9.614285714285716
1987-11-30,8680.162,7.692631578947368,8.34736842105263,8.860526315789471,8.952105263157895
1987-12-31,8680.162,7.857727272727275,8.451363636363638,8.987727272727273,9.12
1988-01-01,8725.006,7.857727272727275,8.451363636363638,8.987727272727273,9.12
1988-01-31,8725.006,7.629999999999998,8.177894736842106,8.665789473684208,8.826315789473686
1988-02-29,8725.006,7.180499999999999,7.712499999999999,8.212,8.431999999999999
1988-03-31,8725.006,7.270434782608694,7.83391304347826,8.373478260869565,8.630869565217392
1988-04-01,8839.641,7.270434782608694,7.83391304347826,8.373478260869565,8.630869565217392
1988-04-30,8839.641,7.589499999999999,8.194,8.7185,8.9525
1988-05-31,8839.641,7.995714285714284,8.582380952380952,9.089047619047617,9.231904761904762
1988-06-30,8839.641,8.025909090909092,8.486818181818181,8.921363636363635,8.997727272727273
1988-07-01,8891.435,8.025909090909092,8.486818181818181,8.921363636363635,8.997727272727273
1988-07-31,8891.435,8.279,8.655000000000001,9.056000000000001,9.139999999999999
1988-08-31,8891.435,8.628695652173912,8.936521739130434,9.260434782608694,9.315652173913048
1988-09-30,8891.435,8.463333333333335,8.692857142857143,8.977142857142857,9.055714285714288
1988-10-01,9009.913,8.463333333333335,8.692857142857143,8.977142857142857,9.055714285714288
1988-10-31,9009.913,8.354000000000001,8.5125,8.7955,8.8945
1988-11-30,9009.913,8.666,8.7865,8.9625,9.020999999999999
1988-12-31,9009.913,9.088571428571427,9.092857142857145,9.105714285714287,9.005238095238095
1989-01-01,9101.508,9.088571428571427,9.092857142857145,9.105714285714287,9.005238095238095
1989-01-31,9101.508,9.175499999999998,9.148499999999999,9.0915,8.927000000000001
1989-02-28,9101.508,9.371578947368421,9.270526315789475,9.168947368421055,9.01
1989-03-31,9101.508,9.679545454545455,9.514090909090909,9.357727272727272,9.165454545454544
1989-04-01,9170.977,9.679545454545455,9.514090909090909,9.357727272727272,9.165454545454544
1989-04-30,9170.977,9.4515,9.295000000000002,9.175500000000001,9.025000000000002
1989-05-31,9170.977,9.017727272727273,8.909545454545455,8.859090909090908,8.832272727272725
1989-06-30,9170.977,8.406363636363638,8.292272727272728,8.27727272727273,8.266363636363637
1989-07-01,9238.923,8.406363636363638,8.292272727272728,8.27727272727273,8.266363636363637
1989-07-31,9238.923,7.819500000000001,7.8265,8.0185,8.078999999999999
1989-08-31,9238.923,8.144782608695653,8.089565217391304,8.112608695652176,8.122173913043477
1989-09-30,9238.923,8.2845,8.1745,8.190500000000004,8.154500000000002
1989-10-01,9257.128,8.2845,8.1745,8.190500000000004,8.154500000000002
1989-10-31,9257.128,7.979047619047618,7.966190476190478,8.007619047619048,7.999047619047618
1989-11-30,9257.128,7.795714285714284,7.810952380952381,7.874285714285714,7.902380952380952
1989-12-31,9257.128,7.776999999999999,7.7465,7.836,7.896499999999999
1990-01-01,9358.289,7.776999999999999,7.7465,7.836,7.896499999999999
1990-01-31,9358.289,8.085238095238097,8.11952380952381,8.206666666666667,8.25857142857143
1990-02-28,9358.289,8.370526315789473,8.424736842105263,8.473157894736843,8.503684210526314
1990-03-31,9358.289,8.626818181818182,8.600454545454546,8.588636363636365,8.563181818181818
1990-04-01,9392.251,8.626818181818182,8.600454545454546,8.588636363636365,8.563181818181818
1990-04-30,9392.251,8.723999999999998,8.768,8.7855,8.755999999999997
1990-05-31,9392.251,8.642272727272728,8.73590909090909,8.758181818181818,8.731363636363637
1990-06-30,9392.251,8.35095238095238,8.43047619047619,8.480000000000002,8.457619047619048
1990-07-01,9398.499,8.35095238095238,8.43047619047619,8.480000000000002,8.457619047619048
1990-07-31,9398.499,8.157142857142858,8.33095238095238,8.471428571428573,8.498095238095239
1990-08-31,9398.499,8.061304347826086,8.436521739130434,8.752608695652174,8.863478260869565
1990-09-30,9398.499,8.079473684210527,8.513684210526316,8.893157894736841,9.028947368421054
1990-10-01,9312.937,8.079473684210527,8.513684210526316,8.893157894736841,9.028947368421054
1990-10-31,9312.937,7.877727272727273,8.327727272727273,8.719545454545454,8.857727272727272
1990-11-30,9312.937,7.598500000000001,8.0225,8.392,8.540500000000002
1990-12-31,9312.937,7.314,7.7265,8.075,8.237
1991-01-01,9269.367,7.314,7.7265,8.075,8.237
1991-01-31,9269.367,7.125238095238095,7.699999999999998,8.092857142857143,8.26952380952381
1991-02-28,9269.367,6.866842105263159,7.472631578947366,7.854736842105262,8.034210526315789
1991-03-31,9269.367,7.103,7.772,8.110000000000001,8.288
1991-04-01,9341.642,7.103,7.772,8.110000000000001,8.288
1991-04-30,9341.642,6.948181818181819,7.700909090909089,8.039090909090909,8.209545454545452
1991-05-31,9341.642,6.783636363636364,7.701363636363635,8.067727272727272,8.267272727272728
1991-06-30,9341.642,6.956,7.936999999999999,8.284000000000002,8.471999999999998
1991-07-01,9388.845,6.956,7.936999999999999,8.284000000000002,8.471999999999998
1991-07-31,9388.845,6.917727272727273,7.911363636363637,8.272727272727272,8.452272727272726
1991-08-31,9388.845,6.4331818181818194,7.425,7.8999999999999995,8.143636363636364
1991-09-30,9388.845,6.181499999999999,7.135999999999998,7.650000000000001,7.948
1991-10-01,9421.565,6.181499999999999,7.135999999999998,7.650000000000001,7.948
1991-10-31,9421.565,5.912272727272728,6.871363636363637,7.527272727272727,7.9304545454545465
1991-11-30,9421.565,5.558947368421052,6.617894736842106,7.417368421052631,7.92157894736842
1991-12-31,9421.565,5.025714285714285,6.186190476190476,7.088571428571428,7.701904761904762
1992-01-01,9534.346,5.025714285714285,6.186190476190476,7.088571428571428,7.701904761904762
1992-01-31,9534.346,4.958095238095238,6.242857142857143,7.032380952380953,7.581904761904763
1992-02-29,9534.346,5.212105263157894,6.577894736842105,7.337894736842106,7.8547368421052655
1992-03-31,9534.346,5.6850000000000005,6.945454545454544,7.542272727272726,7.969545454545454
1992-04-01,9637.732,5.6850000000000005,6.945454545454544,7.542272727272726,7.969545454545454
1992-04-30,9637.732,5.344285714285713,6.784285714285714,7.480476190476191,7.962380952380952
1992-05-31,9637.732,5.2254999999999985,6.6925,7.392000000000001,7.891
1992-06-30,9637.732,5.048181818181817,6.482727272727273,7.26181818181818,7.841818181818181
1992-07-01,9732.979,5.048181818181817,6.482727272727273,7.26181818181818,7.841818181818181
1992-07-31,9732.979,4.3554545454545455,5.836818181818182,6.844545454545455,7.5981818181818195
1992-08-31,9732.979,4.192857142857143,5.596190476190476,6.585714285714286,7.390476190476188
1992-09-30,9732.979,3.8942857142857137,5.38,6.415238095238097,7.340952380952382
1992-10-01,9834.51,3.8942857142857137,5.38,6.415238095238097,7.340952380952382
1992-10-31,9834.51,4.082857142857142,5.600476190476191,6.589047619047619,7.531904761904761
1992-11-30,9834.51,4.579473684210527,6.037894736842105,6.873157894736842,7.606842105263159
1992-12-31,9834.51,4.673636363636363,6.07590909090909,6.769999999999999,7.436363636363637
1993-01-01,9850.973,4.673636363636363,6.07590909090909,6.769999999999999,7.436363636363637
1993-01-31,9850.973,4.39,5.8336842105263145,6.6,7.341578947368421
1993-02-28,9850.973,4.09842105263158,5.428947368421054,6.258947368421054,7.0894736842105255
1993-03-31,9850.973,3.9495652173913043,5.194782608695653,5.975217391304348,6.821739130434783
1993-04-01,9908.347,3.9495652173913043,5.194782608695653,5.975217391304348,6.821739130434783
1993-04-30,9908.347,3.837619047619048,5.1328571428571435,5.969523809523809,6.854285714285714
1993-05-31,9908.347,3.9769999999999994,5.1979999999999995,6.0355,6.919
1993-06-30,9908.347,4.163636363636364,5.216818181818181,5.962727272727272,6.807272727272727
1993-07-01,9955.641,4.163636363636364,5.216818181818181,5.962727272727272,6.807272727272727
1993-07-31,9955.641,4.071904761904762,5.0909523809523805,5.805238095238097,6.6257142857142854
1993-08-31,9955.641,4.001363636363636,5.0249999999999995,5.677727272727274,6.323181818181819
1993-09-30,9955.641,3.8471428571428583,4.734761904761904,5.36,5.997142857142857
1993-10-01,10091.049,3.8471428571428583,4.734761904761904,5.36,5.997142857142857
1993-10-31,10091.049,3.8745,4.707000000000001,5.333999999999999,5.938999999999999
1993-11-30,10091.049,4.1555,5.063,5.724000000000001,6.210000000000001
1993-12-31,10091.049,4.212272727272729,5.146818181818182,5.7740909090909085,6.251818181818181
1994-01-01,10188.954,4.212272727272729,5.146818181818182,5.7740909090909085,6.251818181818181
1994-01-31,10188.954,4.14,5.087,5.750500000000001,6.2909999999999995
1994-02-28,10188.954,4.474210526315789,5.395263157894736,5.9731578947368416,6.490526315789474
1994-03-31,10188.954,4.995217391304348,5.941304347826086,6.482608695652175,6.906521739130435
1994-04-01,10327.019,4.995217391304348,5.941304347826086,6.482608695652175,6.906521739130435
1994-04-30,10327.019,5.549473684210528,6.52421052631579,6.972105263157893,7.2689473684210535
1994-05-31,10327.019,5.968095238095238,6.779999999999999,7.183333333333333,7.412380952380951
1994-06-30,10327.019,5.931363636363637,6.695454545454546,7.101363636363635,7.395
1994-07-01,10387.382,5.931363636363637,6.695454545454546,7.101363636363635,7.395
1994-07-31,10387.382,6.129999999999999,6.9094999999999995,7.298,7.578999999999999
1994-08-31,10387.382,6.177391304347825,6.877826086956523,7.236086956521739,7.486086956521742
1994-09-30,10387.382,6.392380952380951,7.083333333333333,7.4571428571428555,7.712380952380952
1994-10-01,10506.372,6.392380952380951,7.083333333333333,7.4571428571428555,7.712380952380952
1994-10-31,10506.372,6.728500000000001,7.402999999999999,7.744,7.9350000000000005
1994-11-30,10506.372,7.1485,7.717500000000001,7.955,8.081500000000002
1994-12-31,10506.372,7.58952380952381,7.776190476190478,7.813809523809524,7.871428571428571
1995-01-01,10543.644,7.58952380952381,7.776190476190478,7.813809523809524,7.871428571428571
1995-01-31,10543.644,7.506999999999998,7.7559999999999985,7.779499999999999,7.846500000000001
1995-02-28,10543.644,7.111578947368422,7.365789473684211,7.469473684210527,7.6115789473684226
1995-03-31,10543.644,6.775652173913042,7.047391304347829,7.204782608695651,7.447826086956522
1995-04-01,10575.1,6.775652173913042,7.047391304347829,7.204782608695651,7.447826086956522
1995-04-30,10575.1,6.567894736842104,6.860000000000002,7.06263157894737,7.360526315789475
1995-05-31,10575.1,6.170909090909091,6.414545454545456,6.632727272727272,6.9499999999999975
1995-06-30,10575.1,5.715909090909092,5.928636363636364,6.168181818181818,6.57318181818182
1995-07-01,10665.06,5.715909090909092,5.928636363636364,6.168181818181818,6.57318181818182
1995-07-31,10665.06,5.779999999999999,6.008500000000001,6.2780000000000005,6.721000000000001
1995-08-31,10665.06,5.980869565217391,6.24391304347826,6.488260869565219,6.860434782608695
1995-09-30,10665.06,5.805999999999999,6.0015,6.1975,6.5489999999999995
1995-10-01,10737.478,5.805999999999999,6.0015,6.1975,6.5489999999999995
1995-10-31,10737.478,5.6971428571428575,5.862857142857143,6.044761904761906,6.374761904761904
1995-11-30,10737.478,5.479047619047618,5.694285714285714,5.930476190476189,6.262857142857142
1995-12-31,10737.478,5.3245000000000005,5.513499999999999,5.711499999999999,6.062500000000001
1996-01-01,10817.896,5.3245000000000005,5.513499999999999,5.711499999999999,6.062500000000001
1996-01-31,10817.896,5.112380952380952,5.362380952380953,5.652380952380953,6.051904761904763
1996-02-29,10817.896,5.025499999999999,5.3795,5.8055,6.242000000000001
1996-03-31,10817.896,5.66095238095238,5.9661904761904765,6.268571428571428,6.604285714285714
1996-04-01,10998.322,5.66095238095238,5.9661904761904765,6.268571428571428,6.604285714285714
1996-04-30,10998.322,5.957272727272727,6.300909090909091,6.511363636363637,6.794090909090909
1996-05-31,10998.322,6.095,6.483181818181818,6.736818181818182,6.927727272727273
1996-06-30,10998.322,6.296999999999999,6.689499999999998,6.911999999999999,7.059000000000002
1996-07-01,11096.976,6.296999999999999,6.689499999999998,6.911999999999999,7.059000000000002
1996-07-31,11096.976,6.270000000000001,6.635909090909092,6.865454545454546,7.033181818181819
1996-08-31,11096.976,6.029090909090908,6.38909090909091,6.6354545454545475,6.841818181818183
1996-09-30,11096.976,6.234,6.5969999999999995,6.831999999999999,7.025999999999999
1996-10-01,11212.205,6.234,6.5969999999999995,6.831999999999999,7.025999999999999
1996-10-31,11212.205,5.912727272727273,6.270454545454546,6.533636363636364,6.808636363636364
1996-11-30,11212.205,5.7015789473684215,5.973157894736842,6.203684210526316,6.481578947368421
1996-12-31,11212.205,5.7819047619047605,6.068095238095237,6.302380952380952,6.552380952380953
1997-01-01,11284.587,5.7819047619047605,6.068095238095237,6.302380952380952,6.552380952380953
1997-01-31,11284.587,6.008095238095239,6.333333333333332,6.579047619047619,6.826666666666666
1997-02-28,11284.587,5.898421052631579,6.198947368421052,6.419473684210526,6.687894736842104
1997-03-31,11284.587,6.222,6.536999999999999,6.6945,6.932499999999997
1997-04-01,11472.137,6.222,6.536999999999999,6.6945,6.932499999999997
1997-04-30,11472.137,6.448181818181817,6.75909090909091,6.885454545454547,7.092727272727273
1997-05-31,11472.137,6.276666666666666,6.567619047619049,6.71095238095238,6.935714285714285
1997-06-30,11472.137,6.094761904761905,6.375238095238096,6.493809523809525,6.772380952380952
1997-07-01,11615.636,6.094761904761905,6.375238095238096,6.493809523809525,6.772380952380952
1997-07-31,11615.636,5.8909090909090915,6.120909090909091,6.220454545454545,6.51
1997-08-31,11615.636,5.93904761904762,6.159999999999999,6.298571428571426,6.578571428571429
1997-09-30,11615.636,5.881904761904762,6.106190476190474,6.208571428571428,6.495238095238094
1997-10-01,11715.393,5.881904761904762,6.106190476190474,6.208571428571428,6.495238095238094
1997-10-31,11715.393,5.771818181818182,5.928181818181819,6.029545454545456,6.326363636363637
1997-11-30,11715.393,5.712777777777778,5.803888888888888,5.874999999999999,6.109444444444446
1997-12-31,11715.393,5.715,5.7731818181818175,5.8086363636363645,5.99
1998-01-01,11832.486,5.715,5.7731818181818175,5.8086363636363645,5.99
1998-01-31,11832.486,5.356999999999999,5.416,5.544500000000001,5.811000000000002
1998-02-28,11832.486,5.417894736842104,5.4926315789473685,5.574736842105264,5.8910526315789475
1998-03-31,11832.486,5.561363636363636,5.611818181818183,5.647272727272727,5.948181818181817
1998-04-01,11942.032,5.561363636363636,5.611818181818183,5.647272727272727,5.948181818181817
1998-04-30,11942.032,5.564285714285712,5.611904761904762,5.637619047619048,5.923809523809524
1998-05-31,11942.032,5.593500000000001,5.628,5.652500000000002,5.9265
1998-06-30,11942.032,5.52,5.524090909090909,5.496363636363635,5.703636363636364
1998-07-01,12091.614,5.52,5.524090909090909,5.496363636363635,5.703636363636364
1998-07-31,12091.614,5.458181818181817,5.461363636363635,5.461363636363637,5.676818181818181
1998-08-31,12091.614,5.26857142857143,5.2747619047619025,5.341904761904762,5.5404761904761894
1998-09-30,12091.614,4.666190476190475,4.623809523809524,4.806666666666667,5.204761904761905
1998-10-01,12287.0,4.666190476190475,4.623809523809524,4.806666666666667,5.204761904761905
1998-10-31,12287.0,4.091904761904762,4.184285714285714,4.529999999999999,5.01047619047619
1998-11-30,12287.0,4.54,4.537368421052631,4.827368421052632,5.248421052631579
1998-12-31,12287.0,4.506363636363637,4.449999999999999,4.6450000000000005,5.05909090909091
1999-01-01,12403.293,4.506363636363637,4.449999999999999,4.6450000000000005,5.05909090909091
1999-01-31,12403.293,4.615263157894737,4.600526315789473,4.7221052631578955,5.157894736842105
1999-02-28,12403.293,4.876315789473684,4.914736842105263,4.998947368421053,5.365263157894737
1999-03-31,12403.293,5.053043478260869,5.140434782608696,5.232608695652173,5.580434782608696
1999-04-01,12498.694,5.053043478260869,5.140434782608696,5.232608695652173,5.580434782608696
1999-04-30,12498.694,4.9768181818181825,5.079545454545454,5.184545454545454,5.547727272727272
1999-05-31,12498.694,5.254499999999999,5.436999999999999,5.539499999999999,5.8055
1999-06-30,12498.694,5.618636363636364,5.8090909090909095,5.899545454545454,6.041818181818181
1999-07-01,12662.385,5.618636363636364,5.8090909090909095,5.899545454545454,6.041818181818181
1999-07-31,12662.385,5.554761904761905,5.67857142857143,5.791904761904762,5.983333333333334
1999-08-31,12662.385,5.678181818181819,5.841363636363638,5.9390909090909085,6.068636363636363
1999-09-30,12662.385,5.661904761904762,5.801904761904764,5.915238095238096,6.07142857142857
1999-10-01,12877.593,5.661904761904762,5.801904761904764,5.915238095238096,6.07142857142857
1999-10-31,12877.593,5.8625,6.033499999999999,6.111999999999999,6.2635
1999-11-30,12877.593,5.862000000000001,5.968999999999999,6.034000000000001,6.1450000000000005
1999-12-31,12877.593,6.104545454545454,6.186363636363637,6.2754545454545445,6.351363636363636
2000-01-01,12924.179,6.104545454545454,6.186363636363637,6.2754545454545445,6.351363636363636
2000-01-31,12924.179,6.4399999999999995,6.579500000000001,6.661000000000001,6.6255
2000-02-29,12924.179,6.610499999999997,6.678,6.519499999999999,6.232
2000-03-31,12924.179,6.528260869565218,6.503913043478261,6.256521739130435,6.053478260869565
2000-04-01,13160.842,6.528260869565218,6.503913043478261,6.256521739130435,6.053478260869565
2000-04-30,13160.842,6.403684210526315,6.262631578947369,5.990526315789474,5.846315789473684
2000-05-31,13160.842,6.809545454545455,6.687727272727272,6.440454545454545,6.148636363636364
2000-06-30,13160.842,6.4818181818181815,6.300909090909093,6.097272727272727,5.926363636363636
2000-07-01,13178.419,6.4818181818181815,6.300909090909093,6.097272727272727,5.926363636363636
2000-07-31,13178.419,6.338999999999999,6.179,6.054000000000001,5.851000000000001
2000-08-31,13178.419,6.228695652173912,6.0608695652173905,5.826086956521739,5.716086956521738
2000-09-30,13178.419,6.0815,5.934500000000001,5.799,5.826500000000001
2000-10-01,13260.506,6.0815,5.934500000000001,5.799,5.826500000000001
2000-10-31,13260.506,5.9123809523809525,5.782857142857144,5.738571428571428,5.803333333333333
2000-11-30,13260.506,5.875238095238096,5.697619047619048,5.717142857142857,5.775714285714286
2000-12-31,13260.506,5.3519999999999985,5.167999999999999,5.2405,5.490499999999999
2001-01-01,13222.69,5.3519999999999985,5.167999999999999,5.2405,5.490499999999999
2001-01-31,13222.69,4.760000000000001,4.8585714285714285,5.160952380952382,5.5409523809523815
2001-02-28,13222.69,4.656842105263157,4.8863157894736835,5.098947368421053,5.454736842105262
2001-03-31,13222.69,4.342272727272726,4.642727272727273,4.885454545454545,5.339545454545455
2001-04-01,13299.984,4.342272727272726,4.642727272727273,4.885454545454545,5.339545454545455
2001-04-30,13299.984,4.234,4.7635,5.141,5.646000000000001
2001-05-31,13299.984,4.260000000000001,4.927727272727273,5.391363636363636,5.780000000000001
2001-06-30,13299.984,4.08,4.807142857142857,5.284285714285714,5.66952380952381
2001-07-01,13244.784,4.08,4.807142857142857,5.284285714285714,5.66952380952381
2001-07-31,13244.784,4.038571428571428,4.761904761904761,5.236190476190475,5.613333333333333
2001-08-31,13244.784,3.757391304347826,4.57391304347826,4.971304347826086,5.483478260869566
2001-09-30,13244.784,3.1188235294117646,4.11529411764706,4.731764705882353,5.482941176470588
2001-10-01,13280.859,3.1188235294117646,4.11529411764706,4.731764705882353,5.482941176470588
2001-10-31,13280.859,2.725909090909091,3.9099999999999993,4.566818181818181,5.315454545454544
2001-11-30,13280.859,2.7824999999999998,3.9724999999999993,4.6515,5.117999999999999
2001-12-31,13280.859,3.1069999999999998,4.389499999999999,5.0875,5.4799999999999995
2002-01-01,13397.002,3.1069999999999998,4.389499999999999,5.0875,5.4799999999999995
2002-01-31,13397.002,3.028095238095238,4.34,5.035714285714285,5.4452380952380945
2002-02-28,13397.002,3.0152631578947364,4.298421052631579,4.911578947368421,5.400909090909091
2002-03-31,13397.002,3.5575,4.737999999999999,5.284,0.0
2002-04-01,13478.152,3.5575,4.737999999999999,5.284,0.0
2002-04-30,13478.152,3.4227272727272724,4.6468181818181815,5.21090909090909,0.0
2002-05-31,13478.152,3.264090909090909,4.494545454545453,5.164545454545453,0.0
2002-06-30,13478.152,2.9930000000000003,4.186,4.9265,0.0
2002-07-01,13538.072,2.9930000000000003,4.186,4.9265,0.0
2002-07-31,13538.072,2.5568181818181817,3.8072727272727267,4.653181818181819,0.0
2002-08-31,13538.072,2.1336363636363633,3.294545454545454,4.257272727272727,0.0
2002-09-30,13538.072,2.0044999999999997,2.9379999999999997,3.8699999999999997,0.0
2002-10-01,13559.032,2.0044999999999997,2.9379999999999997,3.8699999999999997,0.0
2002-10-31,13559.032,1.9118181818181819,2.9450000000000003,3.940909090909091,0.0
